ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
CB96A0BEF53ACF27,electric_bike,Tuesday,1.606699999,69 St & 43 Ave,69 St & 38 Ave,member
8CDC5C7B56EA25B6,electric_bike,Wednesday,6.571183332,E 53 St & Madison Ave,E 40 St & Park Ave,member
91C8884CD9889EE6,electric_bike,Monday,13.06191667,W 168 St & Ft Washington Ave,Frederick Douglass Blvd & W 115 St,member
66711564BC043F74,electric_bike,Wednesday,3.911199999,E 3 St & 1 Ave,Stanton St & Mangin St,member
42D81DB6354076FC,electric_bike,Friday,11.12638333,Lispenard St & Broadway,W 31 St & 7 Ave,member
25A30AB85AB85C38,electric_bike,Thursday,12.22616667,Concord St & Bridge St,Cleveland Pl & Spring St,member
CAD871BB39269E46,classic_bike,Sunday,11.56903333,Suffolk St & Stanton St,King St & Varick St,member
B06B5D994E6855C6,electric_bike,Tuesday,14.63851667,Thomas S. Boyland St & Macon St,Willoughby Ave & Wyckoff Ave,casual
11D03AA384A20031,electric_bike,Monday,9.244583337,E 53 St & Lexington Ave,FDR Drive & E 35 St,member
E5965F517102ECD9,electric_bike,Tuesday,12.9303,9 Ave & W 18 St,E 7 St & Ave B,member
6B4985F6C238C91E,classic_bike,Sunday,12.76141667,36 St & 3 Ave,4 Ave & 17 St,member
471F6A97A9B57759,classic_bike,Monday,18.08871667,W 21 St & 6 Ave,E 56 St & 3 Ave,member
017C28CA27B38660,electric_bike,Friday,21.26865,Cleveland Pl & Spring St,Lispenard St & Broadway,casual
AEB3551358996FEA,classic_bike,Friday,7.418349997,Caton Ave & St. Pauls Pl,Caton Ave & E 7 St,member
EE3ADA762F3F8AC7,electric_bike,Tuesday,5.715033333,W 37 St & 10 Ave,Broadway & W 48 St,member
DF31BF5DFBB8E1E7,electric_bike,Friday,10.24873333,Market St & Henry St,Sullivan St & Washington Sq,member
AB7C784E50DB08F7,classic_bike,Friday,10.42278334,E 7 St & Ave C,FDR Drive & E 35 St,member
5C4EBD4AD8619F7A,classic_bike,Friday,6.929466665,Adam Clayton Powell Blvd & W 115 St,Lenox Ave & W 126 St,member
9B789826FBB95D33,classic_bike,Thursday,4.142316667,Fulton St & Broadway,Water St & Gouverneur Ln,member
9A3A0DB0366061DC,electric_bike,Monday,5.512466665,Central Park West & W 76 St,5 Ave & E 78 St,member
48B3BC03AD6BE85F,electric_bike,Wednesday,8.146150001,Willis Ave & E 137 St,E 170 St & Webster Ave,member
C31504EF1F41E3B7,classic_bike,Saturday,31.77586667,Riverside Blvd & W 67 St,Spring St & Hudson St,member
41269313B6BA1309,electric_bike,Sunday,13.07931666,Norfolk St & Broome St,W 21 St & 6 Ave,member
CC2134491941497C,classic_bike,Tuesday,31.86796667,W 133 St & 12 Ave,12 Ave & W 40 St,member
61AF5463591C8B52,electric_bike,Monday,7.250416664,E 20 St & 2 Ave,E 40 St & Park Ave,member
B4651D7B67166446,classic_bike,Monday,8.118416667,1 Ave & E 16 St,E 33 St & 1 Ave,member
595E6D19AE905D97,electric_bike,Wednesday,29.77971667,Boston Rd & West Farms Rd,Naples Terrace & Godwin Terrace,member
E10DD25E81DDB8E3,classic_bike,Friday,20.6856,W 11 St & 6 Ave,Bialystoker Pl & Delancey St,member
DD3CDCA1F4E8B406,electric_bike,Saturday,8.478666667,Amsterdam Ave & W 189 St,Fort Washington Ave & W 173 St,member
01987B4FF1437C42,electric_bike,Thursday,13.86376667,Bleecker St & Crosby St,W 24 St & 7 Ave,member
8CBFB19F2E43F3E3,electric_bike,Wednesday,5.699649998,E 39 St & Lexington Ave,W 47 St & 6 Ave,member
996B7ADC396DEA88,electric_bike,Saturday,5.119283334,W 13 St & 7 Ave,Bank St & Washington St,member
40530FECC3B06746,electric_bike,Sunday,12.3276,Riverside Dr & W 72 St,5 Ave & E 103 St,member
E75AC2D06A911403,classic_bike,Tuesday,4.254633331,35 St & 23 Ave,35 St & 21 Ave,casual
59DBE8C669267778,classic_bike,Wednesday,24.50235,12 Ave & W 40 St,Cathedral Pkwy & Broadway,member
F6EDD54B71C30485,electric_bike,Monday,31.09765,West Drive & Prospect Park West,E 12 St & Ave C,member
5A7A004C77795B98,electric_bike,Thursday,3.253816668,E 40 St & Park Ave,Lexington Ave & E 29 St,member
0A995FF1A26FCF68,classic_bike,Friday,4.5171,7 Ave S & Bleecker St,6 Ave & Broome St,member
F0699F43F11B1C7C,electric_bike,Sunday,1.798683333,Onderdonk Ave & Dekalb Ave,Suydam St & St Nicholas Ave,member
EC2B1B4F0BBDF2A2,electric_bike,Wednesday,10.07853334,1 Ave & E 68 St,Amsterdam Ave & W 73 St,member
E331B99443FCE4EA,classic_bike,Wednesday,2.65575,W 37 St & 5 Ave,6 Ave & W 33 St,member
5A15AB95E378786C,electric_bike,Tuesday,38.0985,7 Ave S & Bleecker St,4 Ave & Shore Road Dr,member
9EFEB702F66B92A3,electric_bike,Tuesday,5.21936667,St Nicholas Ave & W 150 St,Broadway & W 157 St,member
FEB47B3303611E34,electric_bike,Tuesday,15.63896667,Putnam Ave & Ralph Ave,Washington Ave & Park Ave,member
60BE0CAB155D740B,electric_bike,Wednesday,41.36345,St Johns Pl & Washington Ave,E 76 St & Park Ave,member
6673B4CB16603B5D,classic_bike,Tuesday,2.934466664,E 4 St & 2 Ave,Stanton St & Chrystie St,member
0B8823BF131EDDA7,classic_bike,Tuesday,2.382066667,Kent Ave & N 7 St,N 7 St & Driggs Ave,member
68372805552E9F4F,electric_bike,Wednesday,13.91515,W 43 St & 10 Ave,E 88 St & Park Ave,member
0120CA9239E8814D,electric_bike,Thursday,12.03463333,Duane St & Hudson St,W 13 St & 5 Ave,member
F00CCEF8E796F4D5,classic_bike,Thursday,21.25926667,Soissons Landing,Soissons Landing,member
57B52CA6FC6C64A0,electric_bike,Thursday,5.962299999,W 31 St & 7 Ave,E 17 St & 2 Ave,member
